Product URL,Product Name,Product Price,Rating,Number of reviews,Manufacturer,ASIN,processed_text
https://www.amazon.in/Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PN8L4/ref=sr_1_24?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-24,"Amazon Brand - Presto! Garbage Bags Medium 180 Count|19 x 21 inches Black , For Dry & Wet waste|30 bags/roll (Pack of 6)",₹359,4.4 out of 5 stars,"47,342","Narendar Plastics Pvt.Ltd, Narendar Plastics Pvt.Ltd , Survey no.436/1&2, Village Dabhel,Daman-396210(U.T.) Ph no :+91-22-26852500",B0821PN8L4,amazon brand presto garbage bag medium 180 count 19 x 21 inch black dry wet waste 30 bag roll pack 6
https://www.amazon.in/ROZEN-School-partition-Collage-Backpack/dp/B0CLKP7W9D/ref=sr_1_25?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-25,ROZEN School Bag For girls school bags for boys Class 5-10 Large 5 partition 45 L Laptop Collage Office Travel Unisex Backpack,₹675,4.4 out of 5 stars,117,"12-2-36/a/106 zb hyd telangana, 12-2-36/a/106 zb hyd telangana",B0CLKP7W9D,rozen school bag girl school bag boy class 5 10 large 5 partition 45 l laptop collage office travel unisex backpack
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_26?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-26,ADISA Laptop Backpack 31 Ltrs,₹399,4.0 out of 5 stars,"6,513","ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",B07G3CG9FC,adisa laptop backpack 31 ltrs
https://www.amazon.in/Safari-Pentagon-Polypropylene-55-Hardsided/dp/B097QP6L5K/ref=sr_1_27?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-27,"Safari Pentagon 55 Cms Small Cabin Polypropylene Hard Sided 4 Wheels 360 Degree Wheeling System Luggage/Speed_Wheel Suitcase/Trolley Bag, Cyan Blue","₹1,799",4.2 out of 5 stars,"21,474","Safari, Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",B097QP6L5K,safari pentagon 55 cm small cabin polypropylene hard sided 4 wheel 360 degree wheeling system luggage speed_wheel suitcase trolley bag cyan blue
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_28?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-28,American Tourister Valex 28 Ltrs Large Laptop Backpack,"₹1,399",4.3 out of 5 stars,"5,948","EXPERTS, China",B0BTD4S4XF,american tourister valex 28 ltrs large laptop backpack
https://www.amazon.in/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_29?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-29,Half Moon Valex Unisex School Bag/ 15.6 inch Laptop Backpack/College Bagpack/Office Back Packed | Laptop Bag for Men Women | School Bags for Boys & Girls with Small Pockets & Laptop Compartment,₹739,3.9 out of 5 stars,781,Half_Moon,B0C1NZLF67,half moon valex unisex school bag 15 6 inch laptop backpack college bagpack office back packed laptop bag men woman school bag boy girl small pocket laptop compartment
https://www.amazon.in/Fargo-Leatherette-White-Womens-Ladies/dp/B0D814GNXK/ref=sr_1_30?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-30,Fargo Leatherette Side White Sling Bags For Women's Ladies,₹129,3.1 out of 5 stars,464,Retail Grapple,B0D814GNXK,fargo leatherette side white sling bag woman lady
https://www.amazon.in/Skybags-BIZ-LAPTOP-BACKPACK-BLACK/dp/B0CJ3YMWLW/ref=sr_1_31?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-31,Skybags BIZ LAPTOP BACKPACK (E) BLACK,₹797,3.6 out of 5 stars,147,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India",B0CJ3YMWLW,skybags biz laptop backpack e black
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_32?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.2s_4bINTAemBCixN4hvgAOOEDzri6aAEYls2gCVSseprUgztvIXajFCCZqLsR_OM_WQWzkwOnJFWCVXOeNBPVIX_tR3SBowUSYwtMTYc83cTwpXIiRGS0pUida4GI0UmJfr6qe_iAtVptL9CJsiUIWgZLG8EPGZ99vPM3SRrgO7fCzRca1Ou0ehMhbH6uJeXtr9jDhVxZhl5hx0_1CRZsGqbq-N3Sl6KEsjZyaSjHAc.uEX8opygUHrq-kSt91A9UdNu7aO66gpv0mGqZB0PZKk&dib_tag=se&keywords=bags&qid=1727240854&sprefix=ba%2Caps%2C283&sr=8-32,Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack (Dimensions: 12.5x18 inches) (Compatible with 15.6 inch laptops),₹387,4.2 out of 5 stars,"15,198","Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039",B07K8KLB3P,wesley unisex milestone casual waterproof laptop office school college business travel backpack dimension 12 5x18 inch compatible 15 6 inch laptop
https://www.amazon.in/Safari-HiTech-Water-Resistant-Backpack/dp/B09B267161/ref=sr_1_33?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-33,Safari Hitech Large Size 35 Ltrs Water Resistant Standard Backpack - Black,₹999,4.1 out of 5 stars,"2,184","Safari Industries, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",B09B267161,safari hitech large size 35 ltrs water resistant standard backpack black
https://www.amazon.in/FUR-JADEN-Leather-Casual-Backpack/dp/B0CKBVT3Y5/ref=sr_1_34?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-34,FUR JADEN Vegan Leather Anti Theft Casual Laptop Backpack with 15.6 Inch Laptop Pocket,"₹1,949",4.3 out of 5 stars,"2,590","FUR JADEN, Fur Jaden",B0CKBVT3Y5,fur jaden vegan leather anti theft casual laptop backpack 15 6 inch laptop pocket
https://www.amazon.in/FUR-JADEN-Professional-Compartment-Compartments/dp/B0CXTN2LPC/ref=sr_1_35?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-35,FUR JADEN 35L Travel Professional Backpack with 15.6 Inch Laptop Compartment I 3 Large Compartments I Organizer Pockets I For Men Women Boys Girls I School and College Bagpack,₹699,4.5 out of 5 stars,"1,340","FUR JADEN, Fur Jaden",B0CXTN2LPC,fur jaden 35l travel professional backpack 15 6 inch laptop compartment 3 large compartment organizer pocket men woman boy girl school college bagpack
https://www.amazon.in/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_36?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-36,"F Gear Luxur 25L Medium Laptop backpack Fits upto 16"" Laptop faux Artificial Leather Water resistant lightweight, Gifts for Men Women Boys Girls Adults, College/School/Office/Travel Bag",₹769,4.4 out of 5 stars,"21,965","Uber Fashion Merchandise Pvt. Ltd., F Gear, Jindal Edifice, No 90/2, 3rd Main, 2nd Stage, Industrial Suburb, Yeshwantpur, Bengaluru, Karnataka 560022",B01F7AX9ZA,f gear luxur 25l medium laptop backpack fit upto 16 laptop faux artificial leather water resistant lightweight gift men woman boy girl adult college school office travel bag
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_37?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-37,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,₹499,3.9 out of 5 stars,"1,511","ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",B09TPX22NF,adisa 15 6 inch laptop backpack office bag college travel back pack 32 ltrs
https://www.amazon.in/AmazonBasics-Mini-Backpack-Outdoor-Metallic/dp/B0BRKH9LSW/ref=sr_1_38?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-38,amazon basics - Mini Backpack for Outdoor Use (12 l) (Metallic Grey),Not found,3.7 out of 5 stars,"2,113",‎IRIS TECH,B0BRKH9LSW,amazon basic mini backpack outdoor use 12 l metallic grey
https://www.amazon.in/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_39?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-39,Gear Modern Eco5 21L Medium Water Resistant School Bag/Casual Backpack/Daypack/College Bag For Men/Women - Navy Blue,₹319,3.8 out of 5 stars,"3,062","Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B0757K36YV,gear modern eco5 21l medium water resistant school bag casual backpack daypack college bag men woman navy blue
https://www.amazon.in/Gear-SUPERIOR-Resistant-Backpack-Black-Yellow/dp/B0BSH4CMJY/ref=sr_1_40?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-40,Gear SUPERIOR XL 17L Samll Water Resistant School Bag/Casual Backpack/College Bag/Sports Bag with Shoe Compartment for Men/Women (Black-Yellow),₹371,3.9 out of 5 stars,522,"Gear Merchandise Pvt Ltd, Gear Merchandise Pvt Ltd, E/12 West Chowbaga, Gulshan Colony Kolkata 70010, Contact +91 9830403366",B0BSH4CMJY,gear superior xl 17l samll water resistant school bag casual backpack college bag sport bag shoe compartment men woman black yellow
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_41?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-41,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women,₹189,3.7 out of 5 stars,"13,722","Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B019HA8AYG,gear carryon 16l foldable water resistant school bag backpack college bag men woman
https://www.amazon.in/Shalimar-Premium-Garbage-Medium-Rolls/dp/B07KT9Q54M/ref=sr_1_42?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-42,Shalimar Premium Garbage Bags ( Lavender Fragrance ) Size 19 X 21 Inches (Medium) 120 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color,₹288,4.5 out of 5 stars,"20,657","Shalimar Plastic Industries, Daman, Supertex Woven Industries, Daman",B07KT9Q54M,shalimar premium garbage bag lavender fragrance size 19 x 21 inch medium 120 bag 4 roll dustbin bag trash bag black color
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=sr_1_43?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-43,Gear Classic 20L Small Faux Leather Water Resistant Anti Theft Laptop Backpack,₹799,4.4 out of 5 stars,"20,170","Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B07G4JQX2F,gear classic 20l small faux leather water resistant anti theft laptop backpack
https://www.amazon.in/Wildcraft-Wolf_Blk-Casual-Backpack-11629-Wolf_Blk/dp/B079DDT65R/ref=sr_1_44?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-44,Wildcraft Nylon 44 Ltrs Casual Backpack (11629-Wolf_Black),"₹1,499",4.3 out of 5 stars,"6,657","Wildcraft, Wildcraft, No. 4AC-401, 2nd Block, Hennur Road, BDA Layout, Bangalore City Corporation Ward No. 89, Kammanahalli, Bengaluru, Karnataka 560084; Phome: 9930076456",B079DDT65R,wildcraft nylon 44 ltrs casual backpack 11629 wolf_black
https://www.amazon.in/Skybags-Network-Unisex-Laptop-Backpacks/dp/B0B5YCTM27/ref=sr_1_45?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-45,Skybags Network Nxt (E) Laptop Backpack Blue,"₹1,320",4.1 out of 5 stars,545,"VIP Industries Ltd. DGP House, 5th Floor, 88C Old Prabhadevi Road, Mumbai 400025, VIP Industries Ltd. DGP House, 5th Floor, 88C Old Prabhadevi Road, Mumbai 400025",B0B5YCTM27,skybags network nxt e laptop backpack blue
https://www.amazon.in/MOKOBARA-Kaleido-Backpack-Water-Resistant-Luggage/dp/B0CH3HT4HG/ref=sr_1_46?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-46,"MOKOBARA The Kaleido Backpack, Water-Resistant 15.6"" Laptop Bag with Luggage Sleeve for Work, Travel, and Daily Use - Suitable for Men and Women","₹3,799",4.2 out of 5 stars,79,"Designed By Mokobara Lifestyle Private Limited, Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com",B0CH3HT4HG,mokobara kaleido backpack water resistant 15 6 laptop bag luggage sleeve work travel daily use suitable men woman
https://www.amazon.in/Foldable-Laundry-Capacity-Quality-Combination/dp/B0BRFRVQMX/ref=sr_1_47?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.OGdirsBkeAb0SKvf5ASw73rf7LULp1HDT9_nI_wNDzRv7lDFo335aJp249zkYDH---Q8sqiUlvy_w-dx0h0t5Sp7I643MWhxwMdi5uwNyhCQ1dDv0BsfxWATAFeI-RyCEmbzRiRaS22qqqnLcPBtwQI7ybBO4pev73wTnFtq6hp0qxaQ-D3KXAq8f0AygINUiGDwQramUivHLPLoYt-2qqk7YItfn4oGY80OfU75tR8.JsIGps37I_sbvJoQp1OOoOaK7aJ5yfiNfzjQ4Gdbc2s&dib_tag=se&keywords=bags&qid=1727240927&sprefix=ba%2Caps%2C283&sr=8-47,"GLUN Plastic Round Shape Foldable Laundry Bag Capacity Of 45 Ltr, Non Woven Toys And Cloth Bag, Grey And Black Combination Pack Of 1",₹169,4.2 out of 5 stars,816,"JJ ENTERPRISES, JJ ENTERPRISES",‎B0BRFRVQMX,glun plastic round shape foldable laundry bag capacity 45 ltr non woven toy cloth bag grey black combination pack 1
